report_date,client_id,target,col1453,col1454,col1455,col1456,col1457,col1458,col1459,col1460,col1461,col1462,col1463,col1464,col1465,col1466,col1467,col1468,col1469,col1470,col1472,col1474,col1475,col1476,col1487,col1488,col1489,col1490,col1491,col1492,col1493,col1494,col1496,col1497,col1498,col1499,col1500,col1502,col1503,col1504,col1505,col1506,col1507,col1508,col1509,col1510,col1512,col1513,col1514,col1515,col1516,col1518,col1522,col1523,col1524,col1823,col1824,col1825,col1826,col1827,col1828,col1829,col1830,col1831,col1832,col1833,col1834,col1835,col1836,col1837,col1838,col1839,col1840,col1841,col1842,col1843,col1844,col1845,col1847,col1848,col1849,col1850,col1851,col1852,col1853,col1855,col1856,col1857,col1858,col1859,col1860,col1861,col1864,col1865,col1866,col1867,col1869,col1903,col1904,col1905,col1906,col1909,col1919,col1920,col1921,col1922,col1923,col1924,col1925,col1926,col1928,col1929,col1930,col1931,col1932,col1933,col1934,col1935,col1936,col1937,col1938,col1939,col1940,col1941,col1942,col2167,col2168,col2169,col2170,col2171,col2172,col2173,col2174,col2175,col2176,col2177,col2178,col2179,col2180,col2181,col2182,col2183,col2184,col2185,col2186,col2187,col2188,col2189,col2190,col2211,col2212,col2213,col2214,col2215,col2216,col2220,col2221,col2222,col2235,col2236,col2237,col2238,col2239,col2240,col2244,col2245,col2246,col2283,col2284,col2285,col2286,col2287,col2288,col2292,col2293,col2294,col2307,col2308,col2309,col2310,col2311,col2312,col2316,col2317,col2318,col2331,col2332,col2333,col2334,col2335,col2336,col2340,col2341,col2342,col2355,col2356,col2357,col2358,col2359,col2360,col2364,col2365,col2366,col2379,col2380,col2381,col2382,col2383,col2384,col2388,col2389,col2390,col2406,col2407,col2408,col2412,col2413,col2414,col2430,col2431,col2432,col2436,col2437,col2438,col2451,col2452,col2453,col2454,col2455,col2456,col2460,col2461,col2462,col2467,col2468,col2470,col2479,col2480,col2481,col2482,col2483,col2484,col2485,col2486,col2487,col2488,col2495,col2555,col2556,col2557,col2558,col2559,col2560,col2564,col2565,col2566,col2579,col2580,col2581,col2582,col2583,col2584,col2588,col2589,col2590,col2654,col2655,col2656,col2660,col2661,col2662,col2663
1,438,0,0,109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8122844.44,10000.0,2583086.85,10839443.99,10000.0,3626481.33,10839443.99,10000.0,3626481.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,21.0,21.0,21.0,21.0,21.0,21.0,222278.0,209203.0,213040.0,255982.0,255982.0,255982.0,255982.0,255982.0,255982.0,8778135.43,8034431.2,8371037.36,8905613.78,8905613.78,8905613.78,8905613.78,8905613.78,8905613.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.08,36.62,37.1,34.79,34.79,34.79,34.79,34.79,34.79,14.46,14.27,14.38,14.3,14.12,14.18,10.48,10.32,10.35,10.33,10.18,10.24,1.14,1.11,1.13,2.1,2.1,2.1,2.1,2.1,2.1,90.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,9223523.4,9223523.4,9223523.4,9223523.4,9223523.4,9223523.4,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,9224000.0,9224000.0,9224000.0,9224000.0,9224000.0,9224000.0,0.2662434013744542
1,5148,1,1,637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,13735625.45,1000.0,4588875.15,13735625.45,1000.0,4588875.15,13735625.45,1000.0,4588875.15,13735625.45,0.0,4578541.81666667,13735625.45,0.0,4578541.81666667,13735625.45,0.0,4578541.81666667,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,243221.0,243221.0,243221.0,243221.0,243221.0,243221.0,243221.0,243221.0,243221.0,15446965.71,15446965.71,15446965.71,15446965.71,15446965.71,15446965.71,15446965.71,15446965.71,15446965.71,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,63.51,30.17,30.17,30.17,30.17,30.17,30.17,12.15,12.15,12.15,12.15,12.15,12.15,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,54.0,54.0,54.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15177175.0,15177175.0,15177175.0,15177175.0,15177175.0,15177175.0,15177175.0,15177175.0,15177175.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,15177175.0,15177175.0,15177175.0,15177175.0,15177175.0,15177175.0,0.2998983013455553
1,403,1,0,2740,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,8.0,11.0,0.0,13.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,6.0,294237.9,5000.0,148642.9375,13621226.06,5000.0,1350033.59636364,13621226.06,5000.0,1472083.28615385,5000.0,0.0,3333.33333333,5000.0,0.0,2500.0,5000.0,0.0,2500.0,-1.0,-1.0,-1.0,5.0,-1.0,0.6363636363636364,13.0,-1.0,2.5384615384615383,74824.0,74824.0,74824.0,379064.0,74824.0,157798.54545455,379064.0,74824.0,147491.07692308,356162.24,345686.88,350924.56,14847936.88,345686.88,4304655.19272727,14847936.88,345686.88,4316974.70153846,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.76,4.62,4.69,39.17,4.62,14.09363636363636,48.29,4.62,19.35461538461539,24.32,24.32,24.32,24.97,24.32,24.58,10.48,10.32,10.35,10.33,10.18,10.24,1.14,1.11,1.13,0.0,0.0,0.0,0.0,0.0,0.0,90.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,11578043.0,11578043.0,11578043.0,11578043.0,11578043.0,11578043.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,7737230.5,7603419.5,7687750.0,6841532.0,6600000.0,6733329.5,0.2969815666399727
1,1613,1,0,2779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8122844.44,10000.0,2583086.85,8670063.165,10000.0,2695697.725,6853252.92,10000.0,2296750.97333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,8.0,7.0,8.0,15.0,15.0,15.0,222278.0,209203.0,213040.0,222168.0,206325.5,213014.5,238094.0,238094.0,238094.0,8778135.43,8034431.2,8371037.36,8721978.34,7707635.76,8243633.49,6969011.38,6969011.38,6969011.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.08,36.62,37.1,38.16,36.13,36.96,29.27,29.27,29.27,14.46,14.27,14.38,14.3,14.12,14.18,10.48,10.32,10.35,10.33,10.18,10.24,1.14,1.11,1.13,1.26,1.14,1.19,4.0,4.0,4.0,90.0,191.5,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,5032000.0,5032000.0,5032000.0,360.0,360.0,360.0,360.0,360.0,360.0,240.0,240.0,240.0,7737230.5,7603419.5,7687750.0,6541600.0,6541600.0,6541600.0,0.3143856398923143
2,2574,1,0,2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8122844.44,10000.0,2583086.85,8670063.165,10000.0,2695697.725,6538477.77,27000.0,2205159.25666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,8.0,7.0,8.0,19.0,19.0,19.0,222278.0,209203.0,213040.0,222168.0,206325.5,213014.5,184032.0,184032.0,184032.0,8778135.43,8034431.2,8371037.36,8721978.34,7707635.76,8243633.49,6822066.24,6822066.24,6822066.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.08,36.62,37.1,38.16,36.13,36.96,37.07,37.07,37.07,14.46,14.27,14.38,14.3,14.12,14.18,10.48,10.32,10.35,10.33,10.18,10.24,1.14,1.11,1.13,1.26,1.14,1.19,2.28,2.28,2.28,90.0,191.5,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,6500000.0,6304134.5,6443607.5,360.0,360.0,360.0,360.0,360.0,360.0,300.0,300.0,300.0,7737230.5,7603419.5,7687750.0,6841532.0,6600000.0,6733329.5,0.2562613816564786
0,4128,1,0,2596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5322127.32,20000.0,2671063.66,5322127.32,10000.0,1784042.44,5322127.32,10000.0,1784042.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,178869.0,178869.0,178869.0,178869.0,178869.0,178869.0,178869.0,178869.0,178869.0,4235617.92,4235617.92,4235617.92,4235617.92,4235617.92,4235617.92,4235617.92,4235617.92,4235617.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.68,23.68,23.68,23.68,23.68,23.68,23.68,23.68,23.68,10.06,10.06,10.06,10.06,10.06,10.06,3.32,3.32,3.32,3.32,3.32,3.32,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,4488630.0,4488630.0,4488630.0,4488630.0,4488630.0,4488630.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,4488631.0,4488631.0,4488631.0,4488631.0,4488631.0,4488631.0,0.2619866495880749
1,485,0,0,380,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8409493.25,10000.0,2816497.75,8409493.25,10000.0,2816497.75,8409493.25,10000.0,2816497.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,217505.0,217505.0,217505.0,217505.0,217505.0,217505.0,217505.0,217505.0,217505.0,8069435.5,8069435.5,8069435.5,8069435.5,8069435.5,8069435.5,8069435.5,8069435.5,8069435.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,14.46,14.27,14.38,14.3,14.12,14.18,10.48,10.32,10.35,10.33,10.18,10.24,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26,93.0,93.0,93.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,5000000.0,3500000.0,4250000.0,5000000.0,3500000.0,4250000.0,5000000.0,3500000.0,4250000.0,360.0,240.0,300.0,360.0,240.0,300.0,360.0,240.0,300.0,5000000.0,3500000.0,4250000.0,5000000.0,3500000.0,4250000.0,0.2606832245998223
2,945,0,0,601,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6912585.92,10000.0,2317528.64,6912585.92,10000.0,2317528.64,6912585.92,10000.0,2317528.64,6912585.92,6912585.92,6912585.92,6912585.92,6912585.92,6912585.92,6912585.92,6912585.92,6912585.92,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,246505.0,246505.0,246505.0,246505.0,246505.0,246505.0,246505.0,246505.0,246505.0,5763286.9,5763286.9,5763286.9,5763286.9,5763286.9,5763286.9,5763286.9,5763286.9,5763286.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,10.51,10.51,10.51,10.51,10.51,10.51,4.9,4.9,4.9,4.9,4.9,4.9,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,127.0,127.0,127.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5977200.0,5977200.0,5977200.0,5977200.0,5977200.0,5977200.0,5977200.0,5977200.0,5977200.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,5977200.0,5977200.0,5977200.0,5977200.0,5977200.0,5977200.0,0.2615711794836305
2,3475,1,0,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8122844.44,10000.0,2583086.85,8670063.165,10000.0,2695697.725,12650371.5,5000.0,2244947.93333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,8.0,7.0,8.0,1.0,-2.0,-0.5,222278.0,209203.0,213040.0,222168.0,206325.5,213014.5,398169.0,147611.0,272890.0,8778135.43,8034431.2,8371037.36,8721978.34,7707635.76,8243633.49,12064520.7,885666.0,6475093.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.08,36.62,37.1,38.16,36.13,36.96,30.3,6.0,18.15,14.46,14.27,14.38,14.3,14.12,14.18,10.48,10.32,10.35,10.33,10.18,10.24,1.14,1.11,1.13,1.26,1.14,1.19,0.0,0.0,0.0,90.0,191.5,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,10130000.0,10130000.0,10130000.0,360.0,360.0,360.0,360.0,360.0,360.0,242.0,242.0,242.0,7737230.5,7603419.5,7687750.0,13169000.0,13169000.0,13169000.0,0.2567183659523679
1,548,0,0,906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8122844.44,10000.0,2583086.85,8670063.165,10000.0,2695697.725,6885284.2,10000.0,1973587.08142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,8.0,7.0,8.0,10.0,2.0,7.5,222278.0,209203.0,213040.0,222168.0,206325.5,213014.5,191449.0,172452.0,183694.625,8778135.43,8034431.2,8371037.36,8721978.34,7707635.76,8243633.49,7763256.95,6573870.24,7279546.76875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.08,36.62,37.1,38.16,36.13,36.96,40.55,38.12,39.58625,14.46,14.27,14.38,13.25,12.87,13.1125,10.48,10.32,10.35,15.71,14.02,14.86625,1.14,1.11,1.13,1.26,1.14,1.19,2.27,1.51,2.1,90.0,191.5,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7940692.0,7866325.0,7921193.0,7600000.0,7398649.0,7498504.0,3000000.0,3000000.0,3000000.0,360.0,360.0,360.0,360.0,360.0,360.0,242.0,242.0,242.0,7737230.5,7603419.5,7687750.0,3000000.0,3000000.0,3000000.0,0.2562613816564786
2,5413,1,0,2630,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6071176.18,10000.0,2037058.72666667,6071176.18,10000.0,2037058.72666667,6071176.18,10000.0,2037058.72666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,162955.0,162955.0,162955.0,162955.0,162955.0,162955.0,162955.0,162955.0,162955.0,5773495.65,5773495.65,5773495.65,5773495.65,5773495.65,5773495.65,5773495.65,5773495.65,5773495.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,13.95,13.95,13.95,13.95,13.95,13.95,10.12,10.12,10.12,10.12,10.12,10.12,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,17.0,17.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4300000.0,4300000.0,4300000.0,4300000.0,4300000.0,4300000.0,4300000.0,4300000.0,4300000.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,4300000.0,4300000.0,4300000.0,4300000.0,4300000.0,4300000.0,0.2604019470544602
